ID,Source_File,Newspaper,Date,Length,Author,Headline,Article,Newspapertype,Rightwing,year_month,Solidarity,Category
12,src_dailymail_raw.docx,Daily Mail,15/10/2015,685 words,BY JAMES SLACK AND IAN DRURY,OUTRAGE AS UN SAYS BRITAIN'S REFUGEES POLICY IS LIKE 1930S,"A SENIOR UN official triggered outrage last night by comparing Britain's response to the Syrian refugee crisis to decisions taken in 1938 which he claimed paved the way for the Holocaust. Zeid Ra'ad Al Hussein, the UN high commissioner for human rights, said the rhetoric being used by politicians in the UK and elsewhere in Europe had echoes of the years leading up to the Second World War. He said that at the 1938 Evian Conference - called to discuss the growing number of Jewish refugees fleeing Nazi persecution - politicians turned their backs on German and Austrian Jews on the grounds that taking them in would destabilise their societies. This reluctance, he claimed, helped Hitler to conclude extermination could be an alternative to deportation. Mr Al Hussein - who appeared to take a swipe at both Prime Minister David Cameron and Home Secretary Theresa May - said the same arguments were being used today. He said: It's just a political issue that is being ramped up by those who can use the excuse of even the smallest community as a threat to the sort of national purity of the state. Closer examination of what happened in Europe in the early part of the 20th century should make people think very carefully about what they're saying. Why is there so much amnesia? Why don't they distil from experience that they've been down this road before and it's a very unhappy road.' Tory MPs said the comments were offensive' and appalling'. Mr Al Hussein also said the use of terms such as swarms of refugees' - language used by Mr Cameron in relation to the Calais immigration crisis - were deeply regrettable. In an interview published by the Guardian newspaper, the Jordanian took aim at comments by Mrs May that uncontrolled immigration made it impossible to build a cohesive society'. Asked whether he believed Mrs May would also come to regret her choice of words, he added: These are human beings: even in the use of the word migrants, somehow it's as if they don't have rights. They all have rights just as we have rights.' Tory MP Andrew Percy said: The idea that the debate around the Syrian issue could in any way be similar to Nazi persecution of the Jews is offensive. This kind of comparison is so overblown and so disgusting it undermines a sensible debate on how to address the migration crisis. The UN would be much better targeting the massive human rights abuses in parts of the world where their members are committing them.' Sir Bill Cash, a veteran Tory backbencher, said: These remarks are abhorrent. It is an obscene comparison to make which is totally unjustified. There are realities that have to be faced up to, and these include the fact that we have to distinguish between real refugees acquiring asylum and economic migrants or those who might be hidden jihadis.' Immigration minister James Brokenshire said: I entirely reject any characterisation that this country does not have a proud record of welcoming refugees or showing compassion in these circumstances. When I look at the £1.1billion we have targeted at those in most need, those fleeing persecution, to give them hope, it is that sense of compassion and focus that this Government has demonstrated, helping hundreds of thousands of people.' During Prime Minister's Questions yesterday, Mr Cameron also defended the Government's record on Syria and its pledge to take 20,000 refugees over the next five years. He told MPs: We are the second largest bilateral donor to Syrian refugee camps in Jordan, in Lebanon and in Turkey. We have done more than almost any other country to help Syrian refugees.' It is the latest in a string of political attacks on Britain by the UN. In July, the special representative on migration, Peter Sutherland, said Britain's xenophobic' response to Calais was being exaggerated beyond belief' to inflame tensions in regard to the number of people coming into Britain'. And in May, Francois Crepeau, the UN's special rapporteur on the human rights of migrants, said Britain risks taking the path of Nazi Germany if it pulls out of the European Convention on Human Rights. Comment - Page 14 © Daily Mail",Tabloid,1,2015-10,1,Policy
472,src_dailymirror_raw.docx,Daily Mirror,10/11/2015,50 words,NA,Merkel firm on refugees,"GERMAN Chancellor Angela Merkel has backed her interior minister after a row over restricting the rights of Syrian refugees. Thomas de Maiziere said migrants would be treated differently in the future but Ms Merkel said she still had confidence in him. Germany is to receive 800,000 refugees this year.",Tabloid,0,2015-11,1,Policy
390,src_dailymirror_raw.docx,Daily Mirror,5/9/2015,68 words,RUSSEL MYERS ; PAT FLANAGAN,"THE GREAT TREK TO FREEDOM; March begins as Ireland vows to welcome 1,800 Syrian refugees","BY RUSSEL MYERS in Hungary and PAT FLANAGAN THOUSANDS of men, women and children marched along a busy motorway yesterday in their search for a better life. Desperate families formed a human convoy as they set off on the 160km trek from Budapest to Austria. Ireland has now pledged to take in at least 1,800 Syrian refugees. Justice Minister Frances Fitzgerald said: ""What we have seen is tragic."" SEE PAGES 6 AND 7 Graphic   HUMAN CONVOY Migrants in Hungary yesterday",Tabloid,0,2015-09,1,Migration
403,src_dailymirror_raw.docx,Daily Mirror,9/9/2015,476 words,PAT FLANAGAN,"WE'LL TAKE 5,000; Government agrees on figure but concern grows over camp","THE Government has agreed at least 5,000 Syrian refugees will be allowed into the country. But there are still strains in the Coalition over how high the eventual numbers could go. And last night, fears were growing that one of the county's oldest Army camps is to close down as a military facility to make way for the displaced families. The sprawling Gormanston base in Co Meath is being considered as a potential temporary new home for hundreds of fleeing Syrian families, the Irish Mirror has learned. Although it is still a working barracks used by the 28th Infantry Battalion, its proximity to Dublin Airport and the M1 motorway make it an ideal site to house refugees. But if the former Aer Corps base is to be used, hundreds of prefabs will be needed to accommodate the Syrians under the emergency refugee accommodation plan. A source said: ""The numbers being talked about are going to present very Enda Kenny serious problems. Sure there are a number of empty barracks available but given the numbers we're beginning to hear, these alone could not accommodate the numbers being proposed. ""Gormanston has nearly 260 acres and despite the fact there are some security issues, it could easily become a small town."" This would not be the first time the camp, which began its life as an RAF base in the First World War, is used to house refugees. At the start of the Troubles in 1969, large numbers of refugees, mainly from Belfast, moved across the Border to escape the violence and were housed at Gormanston. By October 1971, more than 12,000 people had passed through it. Yesterday, the Taoiseach denied there was any split in the Coalition over the amount of refugees that should be accepted insisting: ""There is absolutely no split in what we want to do as a government."" Enda Kenny said refugees must be allowed to seek asylum to escape IS, who he claimed wants to ""blow up Newgrange"". He added monuments such as the Co Meath attraction and the Rock of Cashel would be offensive to jihadists, adding a special Cabinet meeting has been scheduled for tomorrow to discuss the crisis. But he again would not give an exact number of refugees despite Tanaiste Joan Burton saying the country should take 5,000. The Taoiseach added: ""When people say, 'How many are you going to take in?', I want to see the European model here first of all. Why do they have to cross the sea at all, if you are in a position to assess if they are eligible for relocation or asylum status? ""Don't be just fixated on a number, Ireland will do what it can."" Meanwhile, the Immigrant Council of Ireland called on the Government to start planning for the refugees to arrive. Chief Brian Killoran said: ""While much of the debate has been about numbers of people being admitted to each country - there has been a lack of focus on meeting the needs of those arriving. pat.flanagan@irishmirror.ie Graphic   DECISION Enda Kenny",Tabloid,0,2015-09,1,Policy
401,src_dailymirror_raw.docx,Daily Mirror,5/4/2017,41 words,CHRIS HUGHES,assad gassing kids again; Global outrage as sarin attack kills 100 Syrian refugees including 11 children,"WAR criminal President Assad unleashed a new deadly sarin gas attack on children yesterday. Toxic bombs killed 100 in a safe haven in Syria, said reports. At least 11 were kids. A volunteer British doctor said: ""We are overwhelmed."" FULL STORY: PAGES 4&5 Graphic   TARGETED Child victim yesterday",Tabloid,0,2017-04,NA,Events
400,src_dailymirror_raw.docx,Daily Mirror,19/3/2016,431 words,BEN GLAZE,EU deal sends boat refugees back to Turkey; We pay £500m... and take none,"REFUGEES who arrive in the EU after tomorrow will be sent back to Turkey under tough measures to deal the migration crisis. EU leaders and Turkish Prime Minister Ahmet Davutoglu last night agreed to a ""one in, one out"" scheme to deter perilous crossings to Europe. Turkey will be handed £4.6billion under the deal. It includes £500million from the UK, but Britain is not obliged to take refugees from the scheme. The UK currently takes 20,000 refugees a year from Syrian camps. This will not change under the new deal. Human rights campaigners branded the plans a ""dark day for humanity"". Leaders including David Cameron, German Chancellor Angela Merkel and French President Francois Hollande, at a crunch summit in Brussels, agreed the EU would take one Syrian refugee from Turkish camps for each migrant sent back from Greece to Turkey. Any migrant coming ashore in Greece after midnight will have a quick interview to decide whether they are allowed to remain. Most face being returned under the hardline stance. A spokesman for European Council President Donald Tusk said the removals would be ""in full compliance with international and EU law"", with no collective expulsions. Mr Cameron said the plan ""really could help make a difference"" in reducing migration and shutting down traffickers' trade. The Prime Minister added: ""We will work together to stop migrants from leaving Turkey in the first place, to stop at sea those that do leave and turn back the boats, and turn back to Turkey those that do make it to Greece."" But Kate Allen, of Amnesty International UK, said: ""This is a dark day for the Refugee Convention, a dark day for Europe and a dark day for humanity. It's shameful to see leaders seeking to abandon their legal obligations."" The EU has also pledged to speed up talks on Turkey joining the union. ben.glaze@mirror.co.uk Q&A WHAT IS THE DEAL? Refugees and migrants trying to enter the EU will be sent back to Turkey from Monday morning. Turkey gets £4.6billion in aid and its citizens could get visas to Europe. WHAT DOES IT MEAN FOR US? Britain will pay £500million to Turkey from the overseas aid budget to boost relief work. But the Government's plan to accept 20,000 Syrian refugees by 2020 remains unchanged. WHY ARE CHARITIES AGAINST IT? They fear refugees will be forced to stay in cramped Turkish camps - or give more cash to people smugglers so they can try to enter Europe again. WHAT DOES IT MEAN FOR THE REFERENDUM? David Cameron hopes it will put an end to images of migrants attempting to get into Europe, which may be toxic for the Stay vote ahead of the Brexit poll. Graphic   SUMMIT Merkel, Cameron and HollandeCRISIS Child boat victim in Turkey",Tabloid,0,2016-03,0,Policy
388,src_dailymirror_raw.docx,Daily Mirror,16/9/2015,858 words,RUSSELL MYERS,We'll die in no-man's land; REFUGEES' AGONY: HUNGARY SHUTS EUROPE'S GATE Tough laws leave refugees on EU doorstep Pressure on Cam as migrants vow hunger strike,"DESPERATE refugees stuck in Serbia behind a towering razor-wire fence have vowed to starve to death if they cannot pass into Western Europe. Hundreds of migrants staged a mass sit-in, blocking a major crossing point, as Hungary declared a state of emergency after closing its border. It came as German Chancellor Angela Merkel piled pressure on David Cameron and other EU leaders by demanding an emergency Brussels summit next week over the crisis. Hungary's government has rushed through tough anti-migration laws, meaning those trying to enter illegally will be jailed. More than 60 refugees were arrested yesterday. Groups pouring into a no-man's land area between Hungary and Serbia refused to move, making threats to starve themselves to death if they were not allowed to pass. Dozens angrily threw down bread, tubs of chocolate spread and bottles of water given to them by charities. BODIES Aasif Abdullah, from Afghanistan, said: ""We will not eat this food or drink their water until we can cross this border. We will die here on the road, we will starve ourselves to death and then they will have to pick up our bodies from the streets. ""Is that what Europe wants? We do not want to stay here, we want to pass and will not move from here until we are allowed to."" A young boy was lifted up to hang a T-shirt, daubed with the words ""Europe Shame"", on the three-metre-high wire gates. While IIHAN Sadi, from Syria, shouted: ""Remove these borders. ""Remove these police otherwise we will not move ourselves. We have travelled hundreds of miles to be here and suddenly now we cannot pass. Where is the humanity in this? Show me. GREECE ""They offer food and Syrian girl emotional water but we will not take it."" Women wailed and children cried as the crowd surged forward, banging on the gates. Hundreds chanted ""we want to pass"" and ""no food, no water, until you open this border"". In further harrowing scenes, 22 migrants drowned and 211 were saved yesterday when a boat capsized off after arrival Turkey's coast while trying to reach Greek island Kos. It came as more Syrian refugees arrived at Piraeus, near Athens, on a passenger ship. Hungary's Prime Minister Viktor Orban vowed to shut out tens of thousands of migrants by securing the country's southern frontier. The crackdown means police can detain anyone who tries to breach the 110-mile wire fence put up on Monday. Those caught face an automatic jail term of 12 months to three years. A record of nearly 10,000 migrants crossed the border before the curfew, and around 4,000 were believed to have tried the same route yesterday. On Monday night, the Mirror watched soldiers secure a rail track death, that Europe across the border using a locomotive trailer surrounded by razor wire. And as dozens of migrants began laying tents on the road, Hungary announced it would extend its fence to neighbouring Romania. wants? AASIF ABDULLAH, AFGHANISTANI Some were optimistic about claiming asylum, having been ushered to reception points by Hungarian officials. But last night it was confirmed all 16 cases ruled on had been denied. Save the Children's Justin Forsyth blasted Hungary's ""extreme response"". He said: ""Hundreds of children are among those who have fled bombs and bullets in Syria, risked their lives crossing is the sea, and then trekked for days to Hungary, only to have the doors closed in their face, literally."" what AN MIGRANT SERBIA's Social Affairs Minister, Aleksandar Vulin, agreed the crossing should remain open, adding: ""The Hungarians never told us they will close the border."" Meanwhile, Erno Simon, of the UN's refugee agency UNHCR, warned of t an ""impending humanitarian crisis"". Sources said Hungary had also angered Western European nations for its handling of the crisis. Yet EU states including Germany, Austria, the Czech Republic, Slovakia and Finland have introduced new border controls too, effectively ending the 20-year Schengen Agreement of free movement across much of Europe. German Interior Minister Thomas de Maiziere yesterday made a veiled threat that the UK and other EU nations reluctant to take in thousands of refugees could face penalties from Brussels. He said: ""We need to talk about ways of exerting pressure. These are often countries that receive a lot of structural funds from the EU. ""European Commission President Jean-Claude Juncker has suggested we should look at whether these countries should get less structural funds, which I agree with."" And Mrs Merkel called for support from the whole EU, with an emergency council being held next Tuesday to reach an agreement on relocating 120,000 asylum seekers from frontier states. A No10 spokeswoman said David Cameron yesterday had ""a good discussion"" with Polish president Andrzej Duda about tackling ""the root causes of the problem"". Meanwhile Austria's Interior Ministry warned it was running out of shelter for migrants arriving from Hungary. It had 20,000 places as of Monday for 19,700 refugees. A further 4,000 arrived yesterday. with van russell.myers@mirror.co.uk HUNGARY Army put up wire border fence We'll starve ourselves to death, is that what Europe wants? AASIF ABDULLAH, AN AFGHANISTANI MIGRANT Graphic   TURKEY 22 died on doomed migrant shipGREECE Syrian refugees waiting to disembarkSERBIA Distraught migrant and childSERBIA Girls hold protest sign at sit-inGREECE Syrian girl emotional after arrivalPictures: PHIL HARRIS AND ROWAN GRIFFITHS",Tabloid,0,2015-09,0,Migration
342,src_dailymirror_raw.docx,Daily Mirror,9/9/2015,354 words,NA,As the Syrian refugee crisis [...],"As the Syrian refugee crisis dominates the news, Northern Irelandbased political consultant QUINTIN OLIUVER talks about his experience in a refugee camp and how it has helped mould his view of the current crisis. EARLY last year, I spent 10 days at a UN refugee camp in Kurdistan, northern Iraq, where 8,000 Kurds sought refuge from the civil war raging in Syria. They were fleeing the Assad regime's assault on their identity and livelihood, but reluctantly. These were not economic migrants - they lived in brick houses, drove cars and held down professional jobs. IS had not been heard of… My job, for a fantastic Italian charity EPOS was to provide political education to the refugees - why were they there, what could they do, how could they contribute? We ran classes every day in big tents. We employed refugees as assistants, interpreters and tutors. We explored citizenship, human rights, the risks of human trafficking, community organising, campaigning. First, they explained, after shelter and clean water (we were in a bleak featureless desert 50 miles from the main town), they wanted iPhone chargers. frustrated Then they campaigned for a secondary school since the UN only provided a primary facility and the teenagers were becoming restive, frustrated and angry. It is now built and working well. Third, they debated whether to build a mosque or was that creating too much stability? Some remembered the Palestinians who had been living as refugees in Damascus for 50 years. They wanted to go home. One day, a young girl explained she was dipping back across the border, to now famous Kobane, to attend an exam. Another older man apologised for missing my social media class because he had to go home to plant seeds for the next harvest. When the lights failed, as they often did, I called a halt to the day's classes but they begged me to continue, turning their phones upwards to illuminate the dingy tent. They drew pictures for me when I left. Would I take them in to my house now? Of course. Do I think they want to flee across Europe to our islands? No. Do I think they need encouragement and support? Yes, of course. Graphic   VIEWPOINT Quintin Oliver",Tabloid,0,2015-09,1,Conditions
463,src_dailymirror_raw.docx,Daily Mirror,15/12/2017,1089 words,LAURA CONNOR,"Like on BGT, I ask these kids 'What's your dream?' They all say the same…to go home and feel like children again; AMANDA HOLD DEN VISITS SYRIAN REFUGEE CAMP EXCLUSIVE","Watching groups of kids battling it out on stage as they performed their best dance moves, songs and magic tricks was like any other day at work on Britain's Got Talent for Amanda Holden. Just as she does when she judges the ITV show, Amanda asked the youngsters what they would do with their cash prize if they won the competition. But these children did not light up at the thought of going on holiday or helping their local community centres. These kids just wanted their lives back. Because Amanda was watching a very different version of the talent show, one based in a camp housing Syrian refugees who have dodged bombs, bullets and sexual slavery in a desperate bid to flee their war-ravaged homes. Amanda says: ""I basically treated it like the show and joked around with them saying, 'What's your dream?' and, 'The next two minutes will change your life'. The response was like a movie. ""Literally every child kept saying the same thing, 'We want to go back to Syria, we just want to rebuild our homes, we just want our childhoods back, we just want to feel like children again'. ""And obviously that's not a prize that will ever be available to them."" They called the show Zaatari's Got Talent after the refugee camp in Jordan where they now live. There was a banner, judging table and a bell instead of a buzzer. Amanda, 46, says: ""They were so, so good. ""There was a boys' choir who sang a song for Syria and, even though it was in a different language, I understood the sentiment and the song because you could see the emotion in their faces. ""I thought to myself, 'I need to tell Simon Cowell that we need to get a camera into this camp'."" Amanda spent two days in Jordan, visiting the Zaatari camp 25 miles from the Syrian border and the Makani centre in Amman where children get psychological support to help them cope with the trauma they have experienced. Mum-of-two Amanda spoke to 13-year-old Rasha, who fled from her hometown, the Syrian capital Damascus, after her school was hit by a bomb when she was just eight years old. Rasha was in the playground with her best friend when the blast struck. Most of the boys playing football around her were killed - but that was not the worst of it. She saw her best friend with horrendous head injuries, the blood splattering across Rasha's face. Rasha was so traumatised she stood still for a week, stupefied by the death that was now part of her everyday life. But that was not the end of the terror for Rasha. She later saw her mother electrocuted by soldiers and her two brothers were shot. Rasha herself was brutally dragged by her hair and hurled against a wall by soldiers. Her mum suffered numerous strokes as a result of the torture and trauma she endured and now does not recognise Rasha, her youngest child. As Amanda places a sympathetic hand on Rasha's knee, the teenager asked her: ""How can I ever be happy? I've lost everything. I smile, but inside I'm crying. I feel so much pain inside. ""Not only have I lost my friends, but I have lost my mum, who doesn't recognise me, and my family is separated as half my family are in Syria."" Amanda, who was visiting Jordan in October with Save the Children as part of their Christmas Jumper Day appeal, struggled to compred hend the barbarity these children have witnessed. In 2011, she and husband Chris Hughes were devastated when their son was stillborn. She described her grief as ""overwhelming"". Just a year later, she almost died herself giving birth to her youngest daughter Hollie. But the refugee camp was beyond anything Amanda had ever experienced before. She says: ""Obviously I have had my fair share of trauma. But after seeing these people I said, 'Nothing is as important - whether it's a new haircut, or a new car - as my kids' health, my husband, my parents and my family."" We're all alive and love each other and we're together. It made pain inside me think, 'Every woman in the world is a tiger when it comes to protecting and looking after their own children'."" There was one story which really hit home. Hadeel is also a mum of two, and her 11-year-old daughter Ayla is struggling to overcome shyness - just like Amanda's own daughter Lexi, also 11 But the cause of Ayla's shyness is horrific. The trauma of seeing soldiers threaten her family when she was just six years old left Ayla perpetually afraid for her life and struggling to speak. Hadeel, also mum to Yana, eight, was attacked by armed soldiers and frequently saw dead bodies lying in pools of blood on the streets. Ayla was in the camp for year before she had the confidence to speak again. She found the courage to perform a heartfelt song for Amanda, having seen BGT on smartphones. Amanda says: ""They were an amazing family. I really related to Hadeel as she has two daughters too and her daughter had to overcome a great amount of shyness, like Lexi. ""I said to Hadeel, 'How do you find the strength?' And she replied, 'You just have to, as a mother'."" The visit carried on affecting Amanda even when she returned to the UK. She says: ""We get to leave, we get to go and have a hot shower and settle down for the evening. I couldn't stop thinking about that. I felt immensely guilty that I had the choice to do that. ""This time of year it's freezing and their heating consists of big oil drums filled with fire. They are no longer in their homes with their families at Christmas. They literally have nothing."" Amanda found it tough telling Lexi and Hollie, five, about her trip. She bought two dresses for her girls from tailor Faris, 17, who works in the Makani centre. His work must sustain his family of eight, after his father died in Syria. Amanda says: ""These kids learn a lot of skills to prevent them from being taken as sex slaves and all the other horrendous things that can happen. ""Hollie loves her dress. But she couldn't even get her head around the fact that some of these children don't have their mummies and daddies."" But Amanda did take positives from her experience. She says: ""It was amazing to see the sense of community in the camp. The joy inside those buildings in Jordan is overwhelming. ""That sense of family is everything. In moments of trauma, you do think, 'The only thing that's important is my family, their health and our love for each other'."" Amanda asks you to wear a Christmas jumper today and donate £2 to Save the Children. Go to www.christmasjumperday.org or, to give £5, text DONATE to 70050. laura.connor@mirror.co.uk How can I ever be happy? I smile but I feel so much pain inside RASHA SYRIAN REFUGEE IN ZAATARI CAMP, JORDAN Graphic   COURAGEOUS Hadeel with her girls Ayla, 11, & Yana, eightSYMPATHY Star Amanda talks to refugee RashaTRAUMATIC Children are innocent victimsMAKING WAVES Amanda with the children who live at Zaatari camp in Jordan",Tabloid,0,2017-12,1,Conditions
475,src_dailymirror_raw.docx,Daily Mirror,28/9/2015,46 words,NA,17 drown in boat tragedy; AROUND THE WORLD,"SEVENTEEN Syrian refugees, including five children, drowned after their boat sank on its way to Greece yesterday. The Turkish Coast Guard recovered the bodies from the wooden craft that had set off Bodrum for Lesbos. The refugees drowned when they got trapped in the boat's cabin.",Tabloid,0,2015-09,0,Conditions
458,src_dailymirror_raw.docx,Daily Mirror,4/9/2015,186 words,NA,PM's U-turn as the UK set to take in Syrians,"SHAMED David Cameron will bow to pressure and allow more Syrian refugees into Britain after mounting criticism of his cruel stance. Downing Street sources said an announcement would be made ""in the next day or two"" that could see the UK accept several thousand refugees from the Syrian border. EU chiefs in Brussels yesterday drew up plans to relocate 160,000 refugees across Europe. But the UK has opted out of refugee policies. Senior Tories yesterday added their voices to cries of anger from Labour, the Lib Dems and the SNP over Mr Cameron's refusal to help. Tory activists are also calling for temporary refugee camps to be set up in the British countryside. Mr Cameron said on Tuesday the only solution was peace in the Middle East. But he struck a different tone yesterday when questioned about the heart-rending photos of a young boy who drowned in the Mediterranean. He said: ""As a father, I felt deeply moved by the sight of that young boy. ""Britain is a moral nation and we will fulfil our moral responsibilities. ""We are taking thousands of Syrian refugees. We keep that under review."" VOICE OF THE MIRROR: PAGE 10",Tabloid,0,2015-09,1,Policy
361,src_dailymirror_raw.docx,Daily Mirror,11/11/2016,556 words,KARIN LAUB,I'm Taken the next penalty; HOLLYWOOD STAR VISITS SYRIAN REFUGEE CHILDREN Unicef envoy Neeson 'humbled' by teenagers who fled civil war,"Liam Neeson got a break from being famous when he listened to young Syrian refugees speak about the struggles of life in exile. As a Unicef goodwill ambassador, he sat in a community centre in Amman, Jordan, and heard the stories of teenagers, who had no idea he is a Hollywood star. Neeson, 64, said: ""They are all our children. They want peace, they want to be recognised."" The Co Antrim actor's visit to Jordan this week was his first to the troubled Middle East for Unicef, one of a number of UN agencies and aid groups trying to ease the plight of displaced Syrians and their host communities. Nearly five million refugees, half of them children, have fled the civil war since 2011 and settled in Turkey, Lebanon and Jordan. The Arab kingdom hosts close to 660,000 displaced people, most living in the poorest areas where locals complain the influx is pushing up rents and driving down wages. Neeson and his son Micheal, 21, visited the centre which is run by community group Johud. Here Syrian and Jordanian teenagers get to know each other after school. The programme is funded by Unicef and run by the Jordan-based Generations For Peace. After watching the youngsters compete in a race, the star sat with them on the tiled floor. Ahmed, a 15-year-old Syrian, told him he used to get into fights with a Jordanian boy now they are like brothers. Reema Mohammed, also 15, from the capital Damascus, told him a Jordanian girl used to bully her at school and the centre helped her cope. Neeson said he was particularly inspired by the girls, including those he met on a tour of Za'atari, Jordan's largest refugee camp. The Taken star added: ""I thought they would be more oppressed because of their culture, and of course because of the ordeals they have been going through, coming from Syria, the horrors there. These girls I met they are so positive, so eager and keen to learn."" The Ballymena actor asked them what they want to be and was delighted to hear their responses included engineer, mathematician, police inspector and teacher. He added: ""To see these girls being empowered by education and the focus in their eyes was incredibly humbling and very moving."" But Unicef says about 700,000 school-age Syrians are starved of education because there is no space for them in overcrowded schools or because they have to work to support their families. In Jordan and Lebanon, many schools are running double shifts to try to accommodate the refugees. Asked about the backlash against asylum seekers in Europe and US, Neeson said: ""We in the West tend to have a bias against Muslims, a sweeping generalisation because of what these fanatical fundamentalist groups will do in the name of God, in the name of Allah."" Being raised in the North, he added: ""I kind of grew up cautious very, very cautious. I have kind of seen it in some of the kids here, in their eyes - but once you engage them and talk to them that rapidly disappears."" While he's a huge name in Hollywood, Neeson took his lack of celebrity status in Jordan in his stride. He joked: ""I was appalled. It is kind of refreshing [the kids] saying, OK, thanks for coming to our school but who are you?"" news@irishmirror.ie 660 Hundred thousand refugees have fled to Jordan since 2011 ""They are all our children. They want peace, they want to be recognised LIAM NEESON ON SYRIAN REFUGEES IN JORDAN Graphic   SOLID SUPPORT Liam encourages a young rapperHELPING HAND Michael and Liam Neeson with family in East AmmanQUALITY TIME Star chats with teenagersCLASS ACT Neeson meets young actors in Mafraq, JordanFAN FOO Star his m NCY OTWORK r shows offmovesFAIR GAME Actor and son Michael with girls teamA-TEAM SPIRIT Liam Neeson plays football with children in Za'atari refugee camp",Tabloid,0,2016-11,1,Conditions
347,src_dailymirror_raw.docx,Daily Mirror,22/3/2017,727 words,TREVOR QUINN,The welcome is great and we feel very safe...; Syrian refugees delighted to begin their new life in Ireland EXCLUSIVE,"THERE was relief yesterday among 72 Syrian refugees who were given a warm welcome as they began a new life in Ireland. The men, women and children, some of whom had lost loved ones in the bitter conflict, arrived at a former hotel in Ballaghaderreen, Co Roscommon, which has been transformed into an emergency reception centre. Justice Department officials told local representatives in January about the plans to transform what was the Abbeyfield Hotel. There had been concerns over the capacity of the town to cope with the arrivals, but yesterday there was a real appreciation from the refugees who were delighted by their welcome. Mum of two Jenan Hussein, in her early 30s, said she felt happy to be in Ireland and had often felt lucky simply to wake up every day before her family left Syria early last year. Through an interpreter she added: ""I went to sleep every night in the hope of waking up the next day. I felt like I died 10 times and passed away from all of the bombing."" Jenan travelled to Ireland with her mother Seham, daughters Ahman, nine, Judi, six and 19-year-old nephew Ghasan after almost a year in Greece. Syria has been ravaged by civil war since 2011 with several factions and foreign belligerents involved. The most recent estimate by the Syrian Centre for Policy Research puts the death toll at 470,000. It's thought 10.9 million people (about half of the population) were displaced and 3.8 million made refugees. Welcome banners were placed in the former Abbeyfield Hotel as locals, Irish Refugee Protection Programme officials and orientation staff greeted the visitors with a guard of honour. The new arrivals, more than half of whom are children, will stay for six months at the centre before being settled in other parts of the country. They have six computers which they can use as an internet hub to contact relatives at home, while Moroccan chef Ali Derazzi will cook halal meals for the families. ""Welcome packs"" of essentials including nappies, wipes, toiletries and baby wipes have been provided by local chemists, Molloys and Murphys, while book shops have donated books in Arabic. Seham Hussein, 62, looked very content and relaxed as he watched the younger members of her family settling in. To see the welcomed us is We are very She said: ""The reception, the people, everything was very welcoming. SEHAM ROSCOMMON, ""I am very happy to get out of war. I feel very settled and I'm willing to settle even more. ""To see how the Irish have welcomed us is great and we feel very Irish safe and secure. We are hoping for a better future ahead. ""We just registered and we said we wanted to be relocated to another foreign country [after Greece] because we can't go back to Syria obviously. ""We wanted a country that would accept us and to make us feel like we used to feel in our home country. We are very happy."" Asked about what she h d had heard about Ballaghaderreen, she said: ""I did not know a lot. What I did hear was it was a quieter place but all I care about is being settled, being secure and being safe. ""When we were in Greece we heard Ireland is a very nice country. The people are lovely and what is most important is to feel welcomed and appreciated."" Seham's grandson Ghasan said his mother and father Roma and Atman were relieved when he left Syria as they were very worried about his future. He said: ""My parents and my brother and sister are still in Syria. I had to leave because the army is compulsory in Syria so I escaped. ""In a year my family will come and join me. I am very happy to be here. I feel like I wasted 11 months in Greece. We were homeless and we had no life. ""I always had the hope of finishing my education and I am very happy I can now do that here. I really like to work in the media in the future."" The Department of Justice requested the refugees were not photographed yesterday. A spokeswoman said some of their relatives in Syria had suffered ""reprisal attacks"" after new arrivals were photographed in their host countries. Shane O'Connor of the Irish Refugee Protection Programme said: ""There are challenges when you are opening a new centre. ""The centre has to comply with fire regulations and that type of thing but we also need to make it a welcoming place. We need to make it a home."" news@irishmirror.ie ''To see how the Irish welcomed us is great. We are very happy SEHAM HUSSEIN co roscommon, yesterday Graphic   FRESH START Mirror man Trevor with a new arrivalPLEASED TO MEET YOU Syrian refugees arrive at reception centre yesterday",Tabloid,0,2017-03,1,Aid
