ID,Source_File,Newspaper,Date,Length,Author,Headline,Article,Newspapertype,Rightwing,year_month,Solidarity,Category
384,urc_dailymirror_raw1.docx,Daily Mirror,16/10/2022,240 words,PAT FLANAGAN,Fears that a refugee crisis is on the cards,"THOSE living in direct provision centres and have full-time jobs could soon have to pay rent under new proposals due to be considered by the Government. These measures are part of an attempt to find space for the increasing numbers of Ukrainian refugees seeking protection here. It is understood a group of senior officials will next week finalise a list of options in relation to how the State will manage the emerging humanitarian crisis in the longer term. Their work will be discussed at a Cabinet committee on October 24. There is also the possibility that Ukrainian refugees will have to contribute towards monthly bills in pledged accommodation and social welfare supports may be time limited. The Government is said to be worried that the State is reaching its limit in housing Ukrainian refugees as many more than expected arrive here. There are also concerns that many hotel contracts will run out at the end of the year putting even more strain on the system. More than 11,000 people are in the direct provision system - with a small number for longer than seven years. Organisations which help refugees said the system is at breaking point and in recent days Ukrainian refugees were forced to sleep on chairs in the Citywest facility. Some sources have suggested that up to 35% of those coming from Ukraine are men. It is understood that unless there are radical changes to the system the State will not be able to house any more refugees.",Tabloid,0,2022-10,0,Policy
392,urc_dailymirror_raw1.docx,Daily Mirror,24/2/2024,207 words,Grainne Ni Aodha,1k male asylum seekers 'on street',"AROUND 1,000 male asylum seekers are without accommodation in Ireland. Integration Minister Roderic O'Gorman said the number of people without an offer of a place is ""concerning"", but families and women were being prioritised for housing. Ireland has struggled to house asylum seekers due to a lack of supply in its longrunning housing crisis and a steep increase in arrivals. It has moved to limit supports for arriving Ukrainian refugees in a move expected to limit the number coming. Mr O'Gorman said: ""Our focus in recent weeks has been to ensure we can provide accommodation for female and family applicants. We are doing that, and it involves us sourcing additional accommodation on a weekly basis and we're doing that and we're able to meet those numbers at the moment. ""But it is tight, it is tight even in terms of the provision of accommodation for families and female applicants."" He said a proposal would be brought to Cabinet that would put forward a ""comprehensive accommodation strategy"". Mr O'Gorman added that this would recognise the reform needed in the existing system. He said: ""We are focused on providing additional accommodation as the needs are so significant because of increases both in the last quarter of 2023 and in January."" Graphic   PLAN Roderic O'Gorman",Tabloid,0,2024-02,1,Policy
615,urc_dailymirror_raw1.docx,Daily Mirror,27/3/2022,810 words,JACK CLOVER ; PHIL CARDY,Iconic victim reaches safety; D TEACHER ESCAPES ACROSS BORDER WAR IN UKRAINE: INJURED »» Hurt woman in symbolic photo just wants to be the face of peace »»Defence forces threaten to regain only city Russia holds,"HER bloodied, bandaged face made front pages worldwide on the first day of the brutal invasion of Ukraine. A heartbreaking symbol of its human cost, the iconic photo set the tone for a conflict in which civilians have been the main target. Now, a month on, we can reveal the woman in the picture, 52-year-old teacher Olena Kurilo, is safe in Poland after a flight from her homeland. A source close to her family told us: ""She wants to be the face of peace, not of war."" We need or We no-fly WOUNDED HAS ESCAPED And yesterday the thousands in London marching in support of her and millions of Ukrainians would have echoed that desire. Olena's agony began on February 24 when her home in Chuhuiv, near Kharkiv, was blasted by a Russian rocket. Glass from a shattered window in her room hit her in the face, causing a serious eye wound. The mum-of-one then spent more than three weeks in the rubble as Russian and Ukrainian forces battled around the village. When Olena did manage to make her way to hospital, she found herself accused of being an actress by the Russian media. They said the photo of her with bandaged wounds, taken shortly after the attack, was from a gas explosion in 2018. Her blogger daughter Katerina has been on Instagram dispelling the fake news. And after the hospital patched up her wounds, Olena posed for a photo holding her passport to prove her identity. The last time Olena made a public statement was via Instagram on March 13. She shared the words: ""We don't need bread, food or water, all we need is a no-fly zone. Save Ukraine from explosions and rockets. don't bread water. ""The country is already in ruins. Half of Ukraine already is lost. How many more injuries and deaths are needed among unarmed women and small children?"" Now in Poland along with 2.2 million other war refugees, she has been treated at a specialist clinic. need a zone OLENA WHO TO POLAND Her husband Mykola, 54, has stayed behind to help his community. Meanwhile it emerged yesterday up to 20,000 civilians may have died during the relentless bombing of the Black Sea city Mariupol. Vadym Boichenko, the city's mayor, said he had spoken to the French ambassador to Ukraine about evacuating civilians. French President Emmanuel Macron said he would discuss with Russia a plan to help people leave. It came as Ukraine's office of the prosecutor general said the war had killed 136 children. Oleksandr Pavlyuk, Kyiv regional governor, said Russian forces had taken the town of Slavutych, home to workers at the Chernobyl nuclear plant. Its protesting, flag-waving resi- dents were dispersed by stun grenades. As Vladimir Putin said the war was entering ""phase two"" - suggesting he may focus on the Eastern Donbas region after military failures - his army was last night on the brink of losing Kherson. The southern city is the only major metropolis they hold in Ukraine. Ukrainian forces have counterattacked amid claims the Russians are short of food, weapons and ammunition. Loss of the city would be a major blow to Putin's plan to create a so-called land bridge from the Crimea peninsula to the disputed Donbas region. Ukrainian president Volodymyr Zelensky has said more than 16,000 Russians have been killed, including commanders. He also warned yesterday of Russia's nuclear threat. He said: ""They are bragging they can destroy with nuclear weapons not only a certain country but the entire planet."" PRAISE Presidents The Ministry of Defence has said Russia is pulling back from urban warfare as it tries to ""limit its own already considerable losses"" and is using ""indiscriminate air and artillery bombardments"" instead. Three powerful blasts hit regional capital Lviv yesterday, with residents being urged to hurry to shelter . Two private jets owned by sanctioned Russian billionaire oil tycoon Eugene Shvidler have been detained indefinitely by the British government at UK airfields. Transport Secretary Grant Shapps said ""Putin's friends"" should not ""enjoy luxuries"" as innocent people die in Ukraine. US President Joe Biden, in Warsaw for talks with Polish counterpart Andrzej Duda, said Poland was taking a ""significant"" responsibility in the humanitarian crisis, adding that the world should help. Biden & Duda Ukranian boxing legend Vitali Klitschko, the mayor of Kyiv now fighting Russian troops, has begged Biden and Boris Johnson to send more weapons, vowing his country will ""never give up"". Meanwhile, the government scheme to house Ukrainian refugees remained under fire as tens of thousands face a nightmare wait to secure a visa. Neil Baker, 61, of Camberley, Surrey, said after trying to offer shelter to a Kyiv family: ""It really is a shambles."" More than 150,000 households have applied to offer Ukrainians shelter under the Homes for Ukraine. Scheme. jack.clover@reachplc.com We don't need bread or water. We need a no-fly zone WOUNDED OLENA WHO HAS ESCAPED TO POLAND Graphic   ON THE MEND Olena after injury and with passport later to prove IDPRAISE Presidents Biden & DudaMAYORS Khan claps Kyiv hero Klitschko",Tabloid,0,2022-03,NA,NA
513,urc_dailymirror_raw1.docx,Daily Mirror,2/5/2023,425 words,DANNY DE VAAL,PLAN TO MOVE WAR REFUGEES ON HOLD; 'Consultation' over 80 Ukrainians facing removal from community,"BY DANNY DE VAAL PLANS to move around 80 Ukrainians from a town to make way for asylum seekers have been halted. Locals and business owners in Caherciveen, Co Kerry, came together over the weekend to protest about the decision. Around 200 Ukrainian refugees are living at the Skellig Accommodation Centre under a temporary protection order. They were staying in a hotel and self-catering apartments. But the Department of Integration said on Friday that 80 would be moved due to a ""severe"" shortage of space for asylum seekers. It is understood that 40 of those housed there would remain in the south Kerry town while the rest were to be moved to Tralee today. Out of the remaining 40 who were to be moved 10 are youngsters who are enrolled in local schools in the town. But Kerry TD and Education Minister Norma Foley confirmed a ""pause"" had been put in place and no Ukrainian residents would be moved until there was further discussion. A spokesperson for the Fianna Fail deputy said she had brought the matter up with the Integration Minister Roderic O'Gorman. In a statement, they said: ""Minister O'Gorman has confirmed that no residents will be moved [today], as previously suggested. This will facilitate further PAUSE Minister Foley consultation on the matter."" In total, around 400 Ukrainians are living in the town. Fianna Fail councillor Norma Moriarty said the announcement on Friday had caused a lot of upset. 10 of group are youngsters who are enrolled in local schools in the town She explained: ""There are very few towns that have taken a 40% increase in population and made a real success in terms of integration and that didn't happen by accident. This has stemmed from a huge level of energy and commitment."" One business owner wrote to ministers begging them not to move one of her valuable Ukrainian employees named Anya Malomolkina. Caroline O'Sullivan of Caroline Fox Hair Studios told RTE: ""We are so upset for Anya and her family. Caherciveen is their home now. ""They are part of our community. They are human beings, not a www.number.No one should be treated like this."" Anya and her family had fled Mariupol in Ukraine and came to Ireland last year. Her daughter Alina, 10, is in fourth class. While Anya is working at the hair salon grandparents Svitlina and Kosta look after Alina. Anya said: ""She loves her school. She wants to go to school each day. Now what? Two months from the end of her fourth grade she will have to start all over in a new town."" news@irishmirror.ie 10 of group are youngsters who are enrolled in local schools in the town Graphic   will facilitate further PAUSE Minister Foley",Tabloid,0,2023-05,0,Migration
554,urc_dailymirror_raw1.docx,Daily Mirror,11/2/2023,573 words,mirror reporter,EU leaders plan tougher control on our borders,"TAOISEACH Leo Varadkar must have foreshadowed talks that would take place at a European Union level when the Cabinet met for its ""away day"" in Farmleigh last month. ""One of the things that we'll examine over the next couple of weeks is how we can make sure that we have more appropriate and more robust border controls to make sure that people aren't able to enter the country illegally,"" he told reporters on January 11. ""The vast majority of people who come here from overseas do so legally. That's absolutely right. But those who don't, obviously, we have to protect against that."" Fast forward one month and the same conversations were taking place at a European level meeting in Brussels, this time against the backdrop of growing protests against the numbers of migrants arriving here. Varadkar has joined Austrian, Belgian, Danish and Dutch leaders in calling for tighter border controls. Austrian Chancellor Karl Nehammer has suggested ""fences"" in an echo of Donald Trump's border wall. European Commission President Ursula von der Leyen has repeatedly said that EU funds will not be used to pay for fences. expel She did, however, announce that leaders agreed to new rules making it easier to expel people whose refugee applications are denied. If a person's asylum application is rejected in another EU member state, any other country in the bloc can use this decision to return a migrant to their home country. The discussions come at a time when Ireland is struggling to provide accommodation to International Protection seekers. Due to capacity constraints, Integration Minister Roderic O'Gorman was forced to close the Citywest Transit Hub to new single arrivals, leaving many without accommodation in winter. The latest figures from his Department show that there were a total of 194 arrivals for the week ending February 5, an average of 27 a day. This does not include Ukrainian refugees. Some 76 (39 per cent) were single males. These are the people who have been left without accommodation. Of the 19,741 asylum seekers in State-provided accommodation, 3,257 are from Georgia. Another 2,383 are from Nigeria, 2,050 are from Algeria and 1,853 are from Zimbabwe. They are from 47 different countries in total. Government sources believe that the increase is, in part, due to the UK's crackdown on asylum seekers. Shortly after the British government announced a plan to send some asylum seekers to Rwanda, the number of refugees who arrived climbed so suddenly that people were left sleeping on the floor of Dublin Airport. It was one of many measures taken by the UK. It reached a deal with Albania to place more UK Border Force Staff in its capital Tirana. To a lesser extent, the Irish Government is also attempting to tackle migration. It has been reported that gardai are checking the documents of those seeking asylum before they get off the plane. It was also reported that more than 5,000 asylum seekers entered Ireland with false documents or none at all last year. A key task for the Government will be balancing tighter controls on migration without stoking the fire under far-right agitators. The number of protests taking place outside places providing accommodation for asylum seekers continues to grow week by week. The Taoiseach warned TDs their language could inadvertently play into the hands of these protesters. The Government will have to make sure its language and actions on migration do not do the same. news@irishmirror.ie Graphic   ran out of capacity The Citywest hubsummit Ursula von der Leyenintegration Minister O'Gormantalks Taoiseach Leo Varadkar",Tabloid,0,2023-02,0,Migration
770,urc_dailymirror_raw2.docx,Daily Mirror,15/3/2022,151 words,TOM PARRY,Four arrests as oligarch's pile invaded,"FOUR people have been arrested after a protest on the balcony of a sanctioned Russianoligarch's London mansion. The Metropolitan Police said a group had come down after around 17 hours and were held on suspicion of squatting. The group gained access to Oleg Deripaska's property in Belgrave Square, West London at around 1am yesterday. They hung banners from upstairs windows. The squatters had called for the £50million pad to be used to house Ukrainian refugees, saying it could hold 200. The Met said: ""Officers completed a search of the property and are satisfied there are no people left inside. ""Four others have been arrested on suspicion of trespassing after trying to breach the cordon."" When squatters first got into the house, a spokeswoman for Deripaska accused Britain's government of ""colluding with people who raid private property"". She also said the house belonged to members of Deripaska's family. Graphic   PROTEST Activists on first-floor balcony",Tabloid,0,2022-03,1,Migration
418,urc_dailymirror_raw1.docx,Daily Mirror,12/12/2023,254 words,LOUISE BURNE ; DANNY DE VAAL,Aid blow for new Ukrainian arrivals; Allowances and shelter are set for heavy cuts,"ACCOMMODATION and weekly allowances given to Ukrainian refugees will be cut for new arrivals under plans to be agreed by Cabinet this morning. It is understood that Stateprovided homes will be slashed to 90 days, while the weekly allowance will be chopped to (EURO)38.80. There is currently no time limit on how long refugees fleeing Russia's war on Ukraine can stay at the taxpayers' expense. The current weekly payment is (EURO)220, the same as the Jobseeker's Allowance. This will now go down to (EURO)38.80 to be in line with the amount of money given to International Protection Applicants. However, Taoiseach Leo Varadkar indicated the cuts to welfare payments may just be for those in State-provided accommodation. The plans were discussed by members of the Cabinet subcommittee on Ukraine and then by the three coalition party leaders. In Galway yesterday ahead of the meeting, Mr Varadkar said he was ""proud"" Ireland has welcomed 100,000 refugees since the start of the war. He added around 30,000 people have already sourced accommodation. Mr Varadkar added: ""If you're an EU citizen coming from Poland or coming from Romania, coming from Germany to Ireland, you don't get guaranteed State accommodation indefinitely. ""At a certain point, you're expected to be able to provide your own accommodation. ""But of course, it's more complicated when it comes to people coming from Ukraine because many are older people, many are women with children fleeing war."" news@irishmirror.ie 90 State-provided accommodation under new arrivals",Tabloid,0,2023-12,0,Policy
677,urc_dailymirror_raw1.docx,Daily Mirror,20/2/2023,142 words,MARTIN FRICKER,Homelessness threat for Ukraine refugees,"UKRAINIAN refugees in the UK must be given more help to avoid homelessness or destitution, MPs have warned. Figures show that 4,295 Ukrainian households have needed assistance from councils to avoid homelessness. The Parliamentary Group on Ending Homelessness has called for action from Housing and Homelessness minister Felicity Buchan. It said financial support could be made more flexible, as arrivals under the Ukraine Family Scheme - who already have relatives in the UK - are twice as likely to face problems than those on the sponsored Homes plan. The group said this could be down to a ""lack of financial support which forces Ukrainians and their family members to rely on their own financial resources to get by"". More than 162,000 people have arrived under both schemes since they were launched in March 2022. martin.fricker@mirror.co.uk @martinfricker",Tabloid,0,2023-02,1,Policy
517,urc_dailymirror_raw1.docx,Daily Mirror,27/10/2022,374 words,Cate McCurry,Refugees could be housed in disused Army barracks; WAR IN UKRAINE: IRISH RESPONSE We're under pressure says minister,"DISUSED Army barracks and modular homes are among the measures being considered by Government to help plug the accommodation crisis for refugees. Minister for Social Protection Heather Humphreys said old Army sites could be quickly converted to house Ukrainians as the State struggles with the rising number seeking refuge. Ms Humphreys defended the Government's handling of the crisis, saying it is doing everything it can. Some refugees fleeing the war in Ukraine have been forced to sleep on the floor at Dublin Airport as State accommodation reaches capacity. The Government is scrambling to find rooms and accommodation to help address the shortage of houses. Ms Humphreys said that Ireland has welcomed refugees with its ""arms open"". She continued: ""We have supported a lot of Ukrainians coming into this country and when you put it into perspective, we have almost 55,000 Ukrainians here and that is the total population of Co Monaghan. ""So we have done a lot. I want to acknowledge the work that people have done in terms of taking them into their houses, and indeed the work that Minister [Roderic] O'Gorman's department has done in identifying accom- modation for them and yes, we are under pressure at the minute but we're working through a number. ""We did have a Cabinet meeting on Monday and there's a number of proposals being brought forward, such as increasing the amount of support that we give to families who take Ukrainians into their homes. crisis ""We're looking at identifying other possible opportunities in terms of maybe old disused Army barracks that could be quickly converted. We're looking at modular homes. There are also plans to encourage more people to host families or individuals fleeing Ukraine."" Hundreds offered up rooms at the outbreak of the war but many have not been used because of delays in Garda vetting. Ms Humphreys said: ""We will try and work our way through doing all that we can to ensure that we can get accommodation as quickly as possible for people who come here."" Proposals included increasing the monthly payment for people taking in Ukrainian refugees to (EURO)800. Humphreys Measures are set to be agreed at an incorporeal meeting later this week or at the Cabinet meeting next week. news@irishmirror.ie Graphic   CRISIS Humphreys",Tabloid,0,2022-10,1,Policy
474,urc_dailymirror_raw1.docx,Daily Mirror,19/8/2022,275 words,Adam Aspinall,Exam victory as dad faces Putin's killers,"A KYIV teenager at school in Britain has scored straight As in his A-levels as his dad fights on the front line in Ukraine. Zorian Tytych studied for his GCSEs and A-levels at Cardiff Sixth Form College as his family remained in the war-torn country. The 18-year-old scored four As in physics, maths, biology and chemistry - with him now being accepted to study biological sciences at Durham University. Alongside his studies, Zorian has been doing voluntary translation work in Cardiff helping host families who have taken in Ukrainian refugees. Before the war, his parents were lawyers. But his dad, on the Ukrainian committee for Judicial Reform, quickly joined the army and is on the Belarus border facing Vladimir Putin's forces while his mum was forced to flee to Lviv in western Ukraine. Zorian said: ""Dad joined the military the day after the war started, signing up to the territorial defence. He did this because he wanted to protect his home and support his country. ""He has been assigned to the military and is now seeing active service. I cannot think too deeply about my father as it would drive me mad with worry, but I am very proud of him."" Gareth Collier, Cardiff Sixth Form College principal, said: ""Zorian has helped Ukrainian families, talking to them and providing translation, which has alleviated their concerns. ""The host family described him as 'an example of an outstanding, selfless individual willing to help others'. ""We are delighted he is able to continue his education in the UK with these tremendous results."" I cannot think deeply about my father as it would worry me, but I'm proud of him ZORIAN TYTYCH CARDIFF A-LEVEL STUDENT Graphic   SUCCESS Student Zorian Tytych",Tabloid,0,2022-08,1,Migration
728,urc_dailymirror_raw1.docx,Daily Mirror,13/5/2022,114 words,FERGHAL BLANEY,(EURO)400-a-month to house refugees,"GOVERNMENT leaders have agreed to pay (EURO)400-amonth to every home hosting Ukrainian refugees. The scheme will require some legislation so it is expected that the first payments will not start landing in bank accounts until July. However, generous hosts who have opened their homes can expect a considerable cash bonanza at that stage as back pay of full arrears will be paid from then. The scheme will cost between (EURO)20million and (EURO)50million for this year. It will still have to be formally applied for to ensure it isn't abused and all applicants must be tax compliant. The payments will not be given out to anyone who is charging rent and commercial enterprises will be excluded.",Tabloid,0,2022-05,1,Policy
502,urc_dailymirror_raw1.docx,Daily Mirror,20/5/2022,290 words,BEN GLAZE,REFUGEE PLAN FOR OTHER CONFLICTS; Minister wants wider scheme than Ukraine,"A SCHEME for Ukrainians to shelter in Britain should be extended for victims of other wars, the Refugees Minister said yesterday. Lord Richard Harrington called for the Homes for Ukraine project to be widened. ""It's not perfect but it's improving day by day, and I hope it will become a permanent part of how this country deals with refugees,"" he told economic think-tank Onward. Tens of thousands of British households came forward to offer spare rooms to victims forced from their homeland by Vladimir Putin. Figures show that 53,800 Ukrainians had arrived under the family scheme and the Homes for Ukraine sponsorship scheme as of Monday. Some 107,400 visas have been granted under both schemes, meaning around half of those granted visas have arrived so far. Ukraine scheme has faced criticism over the time it has taken for refugees to receive visas. Harrington Tory peer Lord Harrington highlighted cases of would-be hosts flagging on the police national computer as one of the difficulties hampering the system. ""There has been a lot of pressure on Ukrainian people,"" he said. ""They were waiting in the ether for far too long."" The peer hopes that 48-hour turnarounds for applications ""will become the norm"". More than one million Ukrainian refugees have already returned home, the country's ambassador to Britain revealed. Vadym Prystaiko said: ""We see Ukrainians are frustrated with the growing discomfort, the growing struggle with different systems."" He expressed concern about refugees made homeless after falling out with British hosts. Lord Harrington insisted there were ""very few cases up to now"", adding: ""There will be people who change their mind. It's for us to set up a quick system [to rehome them]."" ben.glaze@mirror.co.uk @benglaze Graphic   HOPE Lord HarringtonPREPARED TO FIGHT Loyal civilian volunteers near Kyiv train to enter the Ukrainian army",Tabloid,0,2022-05,1,Policy
459,urc_dailymirror_raw1.docx,Daily Mirror,6/7/2022,243 words,Ciara Phelan,Martin due to see Zelensky today during Ukraine visit,"MICHEAL Martin has arrived in Ukraine and is expected to meet President Volodymyr Zelensky today. The Irish Mirror has learned the Taoiseach travelled to Poland yesterday on the Government jet and on to Ukraine late via train. Sources said Mr Martin is accompanied by members of the Defence Forces and Garda as well as Government officials. He is expected to visit Kyiv and surrounding areas to witness the destruction caused by Russian bombing. The trip comes two weeks after Mr Zelensky invited Mr Martin to visit Ukraine, which would represent the first state visit by Ireland to Ukraine. SECURITY Mr Martin's trip marks the first official visit of a Taoiseach to Ukraine. It's expected that as well as meeting President Zelensky the Fianna Fail leader will visit the Ukrainian Parliament. Details of Mr Martin's trip to Ukraine have been kept tight for security reasons but discussions progressed after President Zelensky's call ahead of last month's European Council meeting. Foreign Minister Simon Coveney confirmed to the Dail yesterday that the Taoiseach had travelled to the war-ravaged Eastern European country. Ireland has taken in more than 36,000 Ukrainian refugees in recent months. Mr Martin has been a vocal advocate for Ukraine's fast-tracked membership of the EU, and has used Ireland as an example of how a country can develop through EU membership. President Zelensky has also thanked Ireland for its ""active support of Ukraine's European aspirations"". Graphic   TRIP Micheal Martin",Tabloid,0,2022-07,1,Policy
656,urc_dailymirror_raw1.docx,Daily Mirror,4/3/2023,101 words,Louise Burne,Approval for new (EURO)20m programme,"TAOISEACH Leo Varadkar has said Ireland is ""not in a position to guarantee accommodation"" for all Ukrainian refugees or those seeking international protection. It comes as Cabinet approved a new accommodation strategy yesterday worth (EURO)20m. An Accommodation Working Group has been established to support the Department of Children, Equality, Disability, Integration and Youth, the Department of Housing and the Office of Public Works (OPW) to deliver homes. Mr Varadkar added: ""Nobody will be turned away. We will do our best to provide accommodation, healthcare, education, heat and light for people in need.""",Tabloid,0,2023-03,1,Policy
773,urc_dailymirror_raw2.docx,Daily Mirror,7/3/2022,154 words,KEVIN MAGUIRE,TONE DEAF RESPONSE,"TONE deaf and used to spouting reactionary poison, Justice Secretary Dominic Raab and Home Secretary Priti Patel have misread the public mood on Ukrainian refugees. Raab trying to divide those fleeing Putin's terror between ""genuine refugees"" and those he presumably thinks are chancers while Patel says Britain's doing its bit as folk are blocked at Calais. Missed Tory Priti It once again shows that this is a Conservative Government woefully out of touch. Pollster YouGov found that support for giving refugees sanctuary has grown to 76%. The decent majority are 10 steps ahead of Tories trapped in a mindset demonising people fleeing war as invaders. With Poland embracing one million of 1.5 million refugees in Europe's fastest population shift since 1945, only about 50 have been admitted into Britain, one in every 30,000. mood Patel Boris Johnson's claim the UK Government will be ""generous"" is yet another lie from the PM. Graphic   MISSED MOOD Tory Priti Patel",Tabloid,0,2022-03,1,Policy
430,urc_dailymirror_raw1.docx,Daily Mirror,19/1/2024,348 words,Louise Burne,'Refugee' site sale dropped after fire; Owners withdraw offer to house Ukrainians as TD slams arsonists,"AN offer on a property that could have housed up to 90 Ukrainian refugees has been rescinded after an arson attack earlier this week. Gardai confirmed that a technical exam will be carried out at the scene of an old convent in Lanesboro, Co Longford, where a fire took place on Tuesday. In a statement, the Department of Integration confirmed that the property had been offered for use as Ukrainian refugee accommodation and had been undergoing renovation. Joe Flaherty, Fianna Fail TD for Longford-Westmeath, told the Irish Mirror the owners have now withdrawn their offer. He said that it had been offered for two years, adding: ""It was at the owners' instigation that the contract was terminated. ""I would be deeply troubled by the fire. I can appreciate that anything like this causes a certain amount of concern in a local community. ""I think What happened in Lanesboro has been, probably, fuelled by what's happening in other parts of the country. ""Four hundred metres away from this location there is an old nursing home and 80 odd Ukrainians have been living there for more than six months now with no issue and [they have] accumulated relatively well into the local community. ""The understanding locally is that it wasn't a local who burnt it, it was an outsider who burnt it. ""It could have been a tragedy, there are commercial businesses alongside it, there are residential houses on the other side. It could have been an absolute disaster."" Mr Flaherty said that the fire happened against a ""backdrop"" of very little communication from the Department of Integration about the property. He said that he has asked for clarification on several sites across Longford linked to asylum or refugee accommodation and has not had a response. He added: ""I don't think the fact that the building has gone on fire says that the people are racist or unreceptive to people fleeing war."" Speaking to RTE, Justice Minister Helen McEntee said gardai are doing ""everything that they can"" to ensure the safety of refugees and asylum seekers who have been placed in accommodation centres. news@irishmirror.ie Graphic   COMMENTS Fianna Fail TD Joe Flaherty",Tabloid,0,2024-01,0,Migration
440,urc_dailymirror_raw1.docx,Daily Mirror,15/12/2022,218 words,NA,"Ukraine refugees in Ireland 'to exceed 90,000'","A GROUP of data analytics researchers is predicting the number of Ukrainian refugees in Ireland will exceed 90,000 by March next year. The figure is expected to rise to 107,000 by the end of June 2023, according to a study conducted by Women in AI Ireland's WaiPRACTICE programme. The data focused on the influx of refugees to Ireland since the turn of the century and created a machine-learning model capable of predicting future numbers. The aim of the project is to help lawmakers plan and assess which areas will need additional resources to deal with the influx. Researchers found that 61,000 Ukrainians had been allocated Personal Public Service Numbers by the end of November this year. Based on historical trends, the researchers' model predicts if the war continues another 30,000 Ukrainians will arrive in Ireland by the middle of March, with a further 17,000 arriving between March and the end of June. This would bring the number of new arrivals from Ukraine in the first six months of 2023 to 46,000, adding up to a total of 107,000. The study was in partnership with CeADAR, Ireland's Centre for Applied AI. CeADAR mentor Natalia Resende said: ""The outputs we delivered have the potential to be used by official bodies, such as the Refugee Council, to make plans and allocate resources for the coming year.""",Tabloid,0,2022-12,0,Migration
729,urc_dailymirror_raw1.docx,Daily Mirror,24/7/2022,112 words,karen rockett,Major Mick's tincredible charity row,"A RETIRED Army major who rowed to the Isle of Wight in a tin boat for charity said the journey couldn't have been better. Michael Stanley, known as Major Mick, set off in the homemade ""Tintanic"" yesterday, making his way across the Solent from Hurst Castle in Lymington. The 81-year-old has raised more than £8,000 and rowed 44 out of a planned 100 miles so far this year for Children on the Edge, a charity helping Ukrainian refugees crossing the border to Moldova and Romania. Mr Stanley, who served in the Royal Scots Dragoon Guards for 35 years, said: ""I just felt that if I could raise a few pounds for them, it's a drop in the ocean but it's something rather than nothing."" Graphic   OARSOME Michael Stanley",Tabloid,0,2022-07,1,Aid
374,urc_dailymirror_raw1.docx,Daily Mirror,2/2/2024,334 words,LOUISE BURNE,(EURO)7.4m a month paid out to refugee hosts; State considers reducing rates,"THE State is paying (EURO)7.4million a month to 9,300 people who are hosting Ukrainian refugees in their homes. Ahead of changes to social welfare rates for newly arriving Ukrainian refugees by the end of this month, Integration Minister Roderic O'Gorman indicated the number of refugees could continue to rise. He also did not rule out suggestions from Social Protection Minister Heather Humphreys that rates could be reduced for all Ukrainian refugees in Ireland in State-provided accommodation. New figures, released to Fine Gael TD Brendan Griffin following a parliamentary question to Minister O'Gorman, confirmed that 21,136 people who have fled the war in Ukraine are currently living in accommodation pledged by members of the public. Those who either offer vacant accommodation or host refugees in their own homes are provided with (EURO)800 a month. Minister O'Gorman confirmed yesterday there was a ""significant increase"" in the number of refugees who arrived last week. 21k Ukrainians war are pledged As reported by the Irish Mirror, the number of arrivals had fallen since the Government announced it was cutting the weekly social welfare rate of those in State-provided accommodation from (EURO)232 to (EURO)38.80 a week. However, the number of arrivals increased to 628 from 390 in a week. Minister O'Gorman stated he expects high numbers again this week. In the Dail on Wednesday, Minister Humphreys said ""down the road, we may have to make the decision that anyone in State-provided accommodation, regardless of what date they arrived on, they will only receive a payment of (EURO)38.80"". Speaking yesterday, the Integration Minister did not rule that out. Mr O'Gorman said: ""We continue to keep both the social welfare arrangements and the accommodation arrangements for Ukrainians here in Ireland under the Temporary Protection Directive under review. who fled the currently living in accommodation news@irishmirror.ie 21k Ukrainians who fled the war are currently living in pledged accommodation",Tabloid,0,2024-02,1,Policy
