"ID","Source_File","Newspaper","Date","Length","Author","Headline","Article","Newspapertype","Rightwing","year_month","Solidarity","Category"
2299,"urc_theindependent_raw2.docx","The Independent","14/3/2022","837 words","LIZZIE DEARDEN HOME AFFAIRS EDITOR","Majority of the public back those seeking refuge in UK","Three in four Britons back giving refuge to those fleeing war or persecution, new polling shows, as criticism of the government's response to the Ukraine crisis continues. An Ipsos survey found that even before Russia's invasion of Ukraine, a majority of Britons thought people should be able to seek refuge in the UK, and the majority had sympathy for asylum seekers crossing the Channel. Yesterday, charities and opposition parties voiced fears that the government's new sponsorship route - which will give Britons who provide homes to Ukrainianrefugees £350 per month - would be ""slow and cumbersome"". Cabinet minister Michael Gove said he hoped ""tens of thousands"" would be able to come via the route, and announced that local authority areas will be entitled to more than £10,000 per Ukrainian refugee in their area. But the Refugee Council said ministers were still putting too many ""bureaucratic hurdles"" in the way of those fleeing Russian forces and said the complex scheme ""will inevitably be restricted to those who are known to people in the UK"". In response to criticism over support for Ukrainians, the government has created a bespoke ""family scheme"" that offers three-year visas but does not amount to a grant of asylum. Experts said the government had ""misread the public mood"", as the war sparks wider questions over the UK's asylum system. A wide-ranging survey by Ipsos and the British Future think tank, which was carried out weeks before Russian forces invaded Ukraine, showed that attitudes towards immigration and asylum have warmed significantly since the 2016 EU referendum. Only 16 per cent of Brits disagreed that people ""should be able to take refuge in other countries, including in Britain, to escape from war or persecution"". Less than a third of people agreed with the statement that ""it is important to have an asylum system that deters people from seeking asylum in the UK"" while 46 per cent would rather have a fair asylum system ""even if that means allowing more asylum seekers to stay and live in the UK than we do now"". When asked about small boat crossings in the English Channel, 56 per cent of those surveyed said they had sympathy for people making the journeys, while 39 per cent said they had little or no sympathy. Mr Gove said he expects the first Ukrainian refugees making use of the government's new sponsorship route to come to the UK ""in a week's time"". The levelling up minister said he hoped individuals and community groups would use social media to connect with refugees, adding that charities would help in the ""matching"" process. Labour cautioned that ""too many questions remain unanswered"" about the new scheme. ""We're asking people to take to social media at a time they're fleeing a war zone. This is a serious crisis - it's not an online dating situation,"" shadow levelling up minister Lisa Nandy told LBC. Sunder Katwala, the director of British Future, said: ""The government clearly misread the public mood about Ukrainian refugees and is now playing catch-up to make the generous offer of sanctuary that people feel is right ... underlying attitudes to immigration are becoming more positive over time."" The survey showed that the number of British people wanting general immigration reduced was at its lowest level for seven years, while a greater proportion of people said it has had a positive effect on Britain. The research involved interviewing 3,206 British adults online between 28 January and 10 February 2022, with findings weighted to reflect the population profile. Gideon Skinner, the research director at Ipsos, said: ""We know that Britons are supportive of making it easier for Ukrainian refugees to come to the UK, but this research shows this is part of a long-term belief in the principle of giving refuge to people fleeing war and persecution."" The next stage of the research, which will be published in six months' time, will show what impact the Ukraine war has had on attitudes. Polling also showed that less than a third of British people want to deter asylum seekers, as controversial new laws are to be debated in parliament. A bill being considered by the House of Lords today seeks to criminalise all refugees arriving in Britain ""without permission"" and see them deported abroad, or possibly held in offshore processing centres. The Nationality and Borders Bill has been hailed by the government as the ""cornerstone"" of its immigration plans, and names one of its key priorities as ""deterring illegal entry into the UK"". The Independent has a proud history of campaigning for the rights of the most vulnerable, and we first ran our Refugees Welcome campaign during the war in Syria in 2015. Now, as we renew our campaign and launch this petition in the wake of the unfolding Ukrainian crisis, we are calling on the government to go further and faster to ensure help is delivered. To find out more about our Refugees Welcome campaign,click here. To sign the petitionclick here. If you would like to donate then pleaseclick herefor our GoFundMe page.","Broadsheet",0,"2022-03",1,"Migration"
2781,"urc_theindependent_raw3.docx","The Independent","14/3/2022","456 words","Tom Campbell,Gwyn Wright and SWNS reporter","Couple who rescued Ukrainian relatives stuck in French hotel after being turned away at Calais","A couple who rescued family members fleeing Ukraine are having to spend 200 a day to stay in a French hotel after being turned away at the UK border. Steve Billington and his Ukrainian wife Iryna Shyhera drove to Opole in Poland to rescue his brother-in-law's wife and their two young children, who managed to escape the conflict. Bohdana Shyhera and, Solomiia, aged three, and Pavlo, 13, left their home in a village outside Lviv in western Ukraine after Russia invaded. Their father has been forced to stay and fight. Mr Billington and his wife drove to Calais in France after collecting the escaped family in the hope of catching a ferry to the UK, but were refused entry because they did not have a visa. They are now holed up in Hostellerie Saint Vincent in the town of Beauvais around 55 miles outside Paris while waiting for their travel documents, which is costing them around 200 per day. Home secretary Priti Patel has announced that from Tuesday Ukrainian refugees can obtain visas to come to the UK without having to visit an application centre in Europe. But Mr Billington said the reality was not that simple. Mr Billington, 58, said: ""I'm not going to put them through that again after what happened last week. ""I thought you were just going to be able to turn up at the border on Tuesday -I even booked a Euro Tunnel crossing. ""But they are saying you need some form of approval from the Home Office."" Mr Billington was initially told to drive to Brussels where the family would ""get their visas in under 24 hours."" He pleaded with border control officers to let them through, but they threatened to have them forcefully removed by French police and said they would not be able to enter in the future. Mr Billington, from Abbots Langley, Hertfordshire said: ""The situation is, we're stuck in a hotel about 50 miles from Paris and it's costing me and my wife around 200 a day. ""It seems like Priti Patel made this announcement without checking with people on the ground who are saying no you can't do that. ""So we still need to go to the visa centre in Paris to hand over their passports and have their finger prints taken. ""We're probably going to be here for another week."" A government spokesperson said: ""Last week we announced a new sponsorship route which will allow Ukrainians with no family ties to the UK to be sponsored to come to the UK. ""This is alongside our Ukraine Family Scheme, which has already seen thousands of people apply, as well as changes to visas so that people can stay in the UK safely. ""The routes we have put in place follow extensive engagement with Ukrainian partners. This is a rapidly moving and complex picture and as the situation develops, we will continue to keep our support under constant review.""","Broadsheet",0,"2022-03",0,"Conditions"
2016,"urc_theindependent_raw1.docx","The Independent","5/4/2022","217 words","Katrine Bussey","Football manager turned provost on mission to help Ukrainian refugees","A former football manager is helping to deliver humanitarian aid to refugees fleeing the war in Ukraine. Jim Leishman, who had two spells as the manager of Scottish side Dunfermline FC before becoming the Provost of Fife, is part of a group from the area who are driving to Poland with supplies for those escaping the conflict. He said local volunteers had been ""working for ages to put this humanitarian aid together"". He then spoke to a council colleague and ""asked if I could help in any way"" and said that had resulted in him joining the trip. I would hate that one day my family had to pack a bag and flee from my village and I am left with my son to stand and fight the enemy Jim Leishman, Provost of Fife Organisers have collected ""medical supplies, nappies, bandages, shoes for the kids and adults, everything you can imagine"", he said. It is now being taken to Poland in two minibuses and two vans. Mr Leishman told BBC Radio Scotland's Good Morning Scotland programme that the situation in Ukraine was ""horrendous"", with ""people of all ages being killed and shot"". He said: ""That is why the local community has responded to this. ""I would hate that one day my family had to pack a bag and flee from my village and I am left with my son to stand and fight the enemy. ""I would hate to be in that position.""","Broadsheet",0,"2022-04",1,"Aid"
2249,"urc_theindependent_raw1.docx","The Independent","23/8/2022","770 words","Isobel Frodsham","Government should chip in to help Ukraine Family Scheme members, charity says","The British Red Cross is calling on the Government to give money to UK residents who have helped support their families after they fled Ukraine in February. The charity, which has been providing cash assistance, sim cards and signposting to Ukrainian refugees arriving in the UK following Russia’s invasion of the country, said payments should be given to members of the Ukraine Family Scheme in the same way that the Homes for Ukraine supporters receive cash. The Homes for Ukraine scheme, which sees Britons welcoming refugees into their homes, currently gives guests a £200 welcome payment and hosts £350 a month as a “thank you” payment for supporting the refugees. Councils also receive £10,500 under the scheme. However, under the Ukraine Family Scheme, where British-Ukrainian residents support their family who have left the nation since the invasion in February, these payments are not provided. Currently, the Government says hosts in the Homes for Ukraine scheme can receive the monthly payment of £350 for “up to 12 months, paid in arrears, for as long as you are hosting your guests and provided that the accommodation provided is of a suitable standard”. Richard Blewitt, executive director of the British Red Cross, said: “We’re encouraging the UK Government to step up its financial support given the scale of the economic crisis here in the UK and the cost-of-living crisis, particularly for the hosts. “With the Ukraine Family Scheme, which actually doesn’t involve any money from the Government, maybe the Government is going to have to chip in a bit to help those families also who are hosting many Ukrainians.” The charity has also raised concerns about the arrival of winter for Ukrainians who stayed in the country following the outbreak of the war and remain displaced six months on. Ukrainian refugees are eligible to apply for Universal Credit from day one and the PA news agency understands early payments can be made to prevent a five-week delay. Refugees in these schemes will also get an additional £200 payment while their claim is processed. A Government spokesman said: “Taken together, our generous Homes for Ukraine and Ukraine Family schemes are one of the fastest and biggest visa programmes in UK history, with over 175,000 visas issued and more expected to come through these uncapped routes. “We expect Ukrainians entering the UK through the Ukraine Family Scheme to be primarily supported by family members, but they are also entitled to three years’ leave to remain and full access to work, study and benefits – including Universal Credit. “Local authorities have a duty to provide support to people on the family scheme, including homelessness where required.” The Disasters Emergency Committee, which raises funds for 13 charities helping Ukrainians overseas including the Red Cross, meanwhile said on Tuesday its online campaign has now reached £380 million since it was first launched. The money raised goes towards giving medical support, food, water and cash to people inside Ukraine and in neighbouring countries who have been left traumatised by the conflict. It also funds keeping vulnerable people, including women, children, older people and people with disabilities, safe. Saleh Saeed, chief executive of the Disasters Emergency Committee, said: “This incredible, generous support has meant that our member charities have been able to help hundreds of thousands of people affected by this complete conflict with vital aid. “It’s enabled us to mobilise a huge response through the work of our 13 member charities and their local partners inside Ukraine, including through partnerships with the Ukrainian Ministry of Health and by empowering local people and local organisations.” Mr Saeed added that he believed British people would still continue to donate towards the fund to help Ukrainians get through the winter despite any financial concerns they may have as a result of the cost of living crisis. “I think what we’ve seen time and time again, during major humanitarian crises overseas, is that the British public has been very, very supportive,” he said. “We’ve seen in previous financial crises, whether that was in 2008 or elsewhere, that when it comes to humanitarian action, the UK public are very supportive and do recognise that despite our hardships here … people still want to reach into their pockets and give as generously as they can.” He added that those who are unable to afford to donate money find alternative ways to support the cause, such as organising fundraising events and activities. “It’s incredible, thank you to everyone that has contributed,” he added.","Broadsheet",0,"2022-08",1,"Policy"
2783,"urc_theindependent_raw3.docx","The Independent","17/3/2022","488 words","Gemma Bradley","Pub owner donates premises to house Ukrainian mothers and children","A pub owner who experienced living in a women's refuge as a child has said offering his home to house Ukrainian mothers and children would give him a pleasure he had ""not experienced before"". Some nine days after collecting the keys to the Montreal Arms in Brighton , Charlie Southall decided to offer it for use as a free co-living space for Ukrainian women and children who have fled the Russian invasion. The 43-year-old has lived in Brighton for the last 15 years but grew up in poverty and spent a summer living in a women's refuge in Stafford when he was 10-years-old after his parents' divorce. At the time, Mr Southall received help from the youth charity The Prince's Trust , founded by the Prince of Wales , which he said hugely influenced his decision to donate the building, as he knew the positive experience that charitable intervention could have. ""Although it sounds horrific, and of course there was an underlying crisis, I have got really positive memories from that experience because it felt like a fresh start,"" he told the PA news agency. ""I've got firsthand experience of how that co-living, peer support system can really help people that are in that situation ... now I'm able to do something to help others, and you know what, it's been one of the nicest things I've done in recent times. ""I was watching the news and like all of us, I've been quite moved by the humanitarian crisis ... it really had an effect on me. ""(Donating the pub) has woken me up and I'm enjoying it, it's giving me a pleasure that I've not experienced before and it's a fortunate position to be in."" The video production company owner has started a GoFundMe page to raise £85,000 to pay for the renovations needed to turn the former pub into a usable living space. The renovation plans include creating a kitchen, a living space and a play area for children, utilising the open-plan layout on the ground floor of the building. There are already six rooms on the upper floor which will be used as bedrooms. Mr Southall said he would offer the pub for a minimum of three years, to match the Government Homes for Ukraine refugee scheme which promises a three-year visa for refugees fleeing the war. His campaign also aims to raise donations from local businesses and he would like local residents to contribute and participate in the building works. He has been in talks with various charities to help with the property once it is up and running as a community space, including how to help with language barriers and mental health rehabilitation. Mr Southall said he had been moved by the support of the local community in Brighton, and that people had offered kitchen appliances and vans to help move supplies. One woman, who owns a local pottery cafe, offered tiles with which Ukrainian children could paint and decorate their rooms. To follow Mr Southall's fundraising efforts, visit www.gofundme.com/f/rennovating-a-home-for-ukrainian-refugees.","Broadsheet",0,"2022-03",1,"Aid"
1825,"urc_theindependent_raw1.docx","The Independent","4/3/2022","763 words","May Bulman","Immigration minister refuses to give evidence to MPs on Britain's response to Ukraine refugee crisis","Britain's immigration minister has refused to give evidence to MPs on the UK's response to the Ukraine refugee crisis. Kevin Foster , the minister for immigration and future borders, has declined an invitation from the Home Affairs Committee to answer questions on what Britain is doing to provide support and refuge to people leaving Ukraine following the invasion by Russia. The committee said that ""given the urgency of the situation"" it had asked the minister to reconsider.  A Home Office spokesperson later told The Independent Mr Foster ""has not refused to attend but asked for a later date given this urgent work"" responding to the Ukraine situation. The department has come under criticism in recent days over its ""bespoke humanitarian route"" for Ukrainians fleeing the conflict, after it emerged that the scheme excludes swathes of refugees with loved ones in the UK. Home secretary Priti Patel announced on Tuesday that it was expanding the route to include parents, grandparents, adult children and siblings of British nationals and people settled in the UK, and that a new sponsorship scheme was being established to help people fleeing the Russia invasion. But many relatives, including partners or cousins of British nationals, as well as close relatives of people in the UK on work or study visas, who are not deemed to be ""settled"", remain excluded from the scheme. Shadow immigration minister Yvette Cooper said earlier this week that there remained ""significant questions"" about ""gaps in the system and delays"", and that she remained concerned about whether this would deliver the ""much needed support and sanctuary in practice"". It also emerged on Wednesday that the helpline set up by the Home Office for Ukrainian refugees wishing to join loved ones in Britain under the new visa scheme was being manned by advisers who know nothing about the scheme. It comes after Mr Foster was criticised for suggesting that Ukrainian refugees fleeing the Russian invasion could apply for the seasonal worker scheme in order to get into the UK. Replying to a tweet by Labour's shadow armed forces minister Luke Pollard raising concerns that Ukrainians fleeing the conflict still have to apply for a visa to enter the UK last week, the immigration minister, in a now-deleted tweet, cited the seasonal worker scheme. The suggestion prompted calls for him to apologies - which he has not done. More than 1 million Ukrainians have already crossed the border, and the EU has said that 7 million people are likely to be displaced as a result of the conflict. Labour has today called on the government to end ""ongoing confusion"" over its policy on refugees fleeing President Putin's war by making a ""simple emergency visa"" available to all Ukrainians that need sanctuary and protection in the UK. Despite the commitments made by the prime minister to join other countries in providing protection for those who have fled the Russian bombardment in Ukraine, the opposition party warned that the ""rhetoric does not match the reality"". Ms Cooper said: ""People need a simple and safe route to sanctuary right now. Most want to stay close to home, especially those who have had to leave relatives behind, but the UK must play its part to help people seeking support and safety in our country too. ""Despite government announcements, desperate families are finding that the rhetoric doesn't match the reality. They cannot wait for the Home Secretary's slow and piecemeal approach which just doesn't match the urgency of this crisis. Ukrainians need help right now to reach safety."" A Home Office spokesperson said: ""Home Office ministers are busy responding to the situation in Ukraine at this critical time, including helping reunite thousands of families in the UK through the Ukraine family scheme. Minister Foster has not refused to attend but asked for a later date given this urgent work.""  The Independent has a proud history of campaigning for the rights of the most vulnerable, and we first ran our Refugees Welcome campaign during the war in Syria in 2015. Now, as we renew our campaign and launch this petition in the wake of the unfolding Ukrainian crisis, we are calling on the government to go further and faster to ensure help is delivered. To find out more about our Refugees Welcome campaign, click here . To sign the petition click here . If you would like to donate then please click here for our GoFundMe page. ","Broadsheet",0,"2022-03",0,"Policy"
2409,"urc_theindependent_raw2.docx","The Independent","25/4/2022","1088 words","MARYAM ZAKIR-HUSSAIN","'Classmates were laughing at bombs falling in Ukraine'","""Do you think they are going to come and kill me?"" a seven-year-old asked his British-Ukrainian father shortly after the war with Russia broke out. Almost two months have passed since the war in Ukraine began, killing thousands and creating millions of refugees. Disturbing images of suspected war crimes have been shared around the world, and inevitably the conflict has an impact on children growing up in an age of renewed nuclear fear. Volodymyr Muzyczka, a board member of the UK-based Association of Ukrainians, was looking forward to visiting Ukraine at Easter with his family, having missed out on seeing relatives back home for the three years due to the pandemic. But instead of playing with his cousins in his father's homeland, his seven-year-old son is ""continually worried"" about the war. ""When everything kicked off we tried to keep [information] from him as much as possible, we wouldn't listen to the news, we turned the radio down,"" says Mr Muzyczka. After hearing people talk about the war at school, his son came home very upset, worried the Russian army would come to kill him, ""because I'm Ukrainian and I've been to Ukraine"". ""It takes you down a blind alley,"" the 60-year-old says, as he speaks about how difficult it is to have such conversations with a child. His son also asked him what a nuclear bomb was one night as he was falling asleep, having heard friends at school talk about it. Fears of a full-blown nuclear war were triggered after Vladimir Putin put his nuclear deterrent forces on high alert in the first few weeks of war. ""There are some kids whose TV is on at home and the kids have taken it in via osmosis, and then sometimes kids are nasty and may bring it up in a way that is hurtful. He's had a few incidents like that."" Olena Davie, 44, a British Ukrainian mother of two teenage girls, says her daughters have also experienced upsetting encounters with their classmates about the conflict. When the war broke out in February, Ms Davie says her girls were ""heartbroken, of course"". ""They were crying a lot and supporting me,"" she says. ""Their cousin had to cross the border with just her dog and a little suitcase - she's just 15."" Considering the difficult news they were confronted with, they have been saddened by the lack of awareness from local children. ""They came home from school and were quite upset cause other kids were just laughing and making jokes about it,"" Ms Davie says as she reveals her youngest daughter, aged 13, felt the need to defend Ukraine to her class. ""Some of her classmates were laughing at bombs falling in Ukraine, she was quite emotional. ""She stood up in the class and said, 'How dare you? You don't know what's happening, you don't know the fears'. I was very proud of my daughter for standing up for what she believes in. She's one of those kids who doesn't normally speak up, she is very quiet."" The 44-year-old comforted her daughters by telling them their classmates were not mature enough to understand the situation. Teachers navigate the conflict Adam Gill, assistant principal of Penistone Grammar School in Barnsley, says his students seem more prepared to understand the Ukraine war because ""they're used to two or three years of bleak news and massive societal changes"". However, he is still faced with many questions such as: ""Is it going to continue or are we going to be expected to fight? Is conscription going to happen again?"" As a history teacher, he says he has seen his students making connections between the rise of Hitler and Putin's invasion. ""The students made the link of how it started with one area and then expanded without us having to point it out."" Sean Connolly, 32, is a primary school teacher at Eastbury Community School in east London. He describes comforting a six-year-old girl in his Year Two class after her mother told him she was very upset seeing the news. ""Her main fear seemed to come from, 'Will it happen to us, why is it happening, why aren't we fighting as well with them?'"" he says. ""She accepted that it's not going to come here and it won't affect her day-to-day life,"" he adds, ""but not the deeper reasons of why it's happening. When we were younger, when we [Britain] were involved actively in the military, the news that came from it seemed like we had to do it for our own safety. ""But the narrative is so different now, people who are being invaded are seen as victims, but we're not getting involved in the military. It's tough for them to get their head around."" Gurpreet Gill is the head of geography at the same school. She says a Polish student in her GCSE class expressed concern for what may happen if her country is dragged into the conflict, worrying that her family will have to go back there. As well as reassuring her student, the geography teacher says it is important to ""focus on raising awareness and listening to key facts rather than fake news"", adding that she reminds her pupils to be wary of polarising narratives that have come out of the war. She told her students: ""Don't go round and say to any of the Russian students that this is your fault. Their lives are also being ripped apart."" She also notes there are more observations on the difference in treatment between Ukrainian refugees and other war-torn countries among older students. ""They immediately picked up on the fact that Europe has been a lot more warming and welcoming to Ukrainian refugees compared to Syria,"" Ms Gill says, with one student branding the different response as Islamophobic. Others have asked if Ukrainian refugees fleeing the war would end up in the Channel, like in images they had seen before of young Syrian children found swept ashore. Ms Gill says the school ""does not shy away from these topics"" and has tried to have ""open and frank conversations"" with students, ensuring they are ""as unbiased as possible"". ""Students see a lot of these things and they don't quite understand so it's for us to navigate that for them,"" she adds. Adam Gill, from Penistone Grammar School, works for Minds Ahead, a social enterprise that supports the mental health needs of schools. He gave the following advice to parents and teachers when speaking about the conflict to children: ""It is important that we educate ourselves so we are in the position to have those answers and relieve those anxieties. ""Social media can be an echo chamber, so engage with the wider news. Bring them back to the here and now. If they have a panic attack, re-regulate them through their breathing, focus on what they can see, hear and touch.""","Broadsheet",0,"2022-04",1,"Migration"
2377,"urc_theindependent_raw2.docx","The Independent","1/4/2022","710 words","May Bulman","Homes for Ukraine: Official 'matching service' launched to link hosts with refugees","An official ""matching service"" has been launched with government support to link refugees with UK hosts under the Homes for Ukraine scheme. Around 200,000 people in the UK who registered their interest in hosting Ukrainian refugees through a government website after it launched two weeks ago will now be asked to sign up on a separate platform in order to be considered for a ""match"". The service will be managed by Reset Communities and Refugees, a charity leading UK community refugee sponsorship since 2018, which will receive government funding. The charity has been given an initial grant of £300,000 to help design the matching process. It will bring together sponsors and refugees and assess their eligibility and suitability for the scheme, as well as providing training and advice to the sponsors and community groups. Refugees minister Lord Harrington, who was appointed by Boris Johnson earlier this month to facilitate safe and speedy passage of vulnerable Ukrainian evacuees, said: ""I am delighted and grateful that Reset are working with us to bring more people safely to the UK.""  The Independent is also raising money for the people of Ukraine - if you would like to donate then please click here for our GoFundMe page.  The Homes for Ukraine scheme, which opened on 18 March, enables Ukrainians with no family links to come to the UK and live in homes offered by members of the public or charities and organisations. Individuals offering their homes are offered a monthly payment of £350 and local councils receive £10,500 per refugee in the first year. The scheme has attracted some criticism after minister for Levelling Up Michael Gove said he hoped individuals and community groups would be able to match with refugees using social media. Ukrainian refugees subsequently started to ""advertise"" themselves on social media in a bid to find hosts in the UK, with a swathe of unregulated Facebook pages being set up for this purpose, prompting concerns that the programme could expose vulnerable people to abuse. Prime minster Boris Johnson admitted this week that the scheme could place people at risk of abuse, and indicated that the National Crime Agency (NCA) may need to be involved to prevent this from happening. Reset said the new service would facilitate a ""rigorous"" matching system, with trained caseworkers and volunteers, led by safeguarding experts, assessing the sponsors' intent, suitability, and availability while checking that the accommodation they are offering is appropriate. The charity set up the matching website on 15 March, but will now begin the formal matching process. The website has so far seen more than 7,000 refugees register, along with more than 8,000 UK households offering places for more than 20,000 refugees. Sponsors will also need to complete an online mandatory training programme before the matching process begins. The matching team will also carry out assessments of refugees to understand their personal circumstances and if they have particular ties to a place. Once the match has been made, the sponsors and refugees will need to submit a visa application to the Home Office, and local authorities will be responsible for the formal vetting process. Kate Brown, chief executive of Reset, described the launch of the matching service as ""an extraordinary moment for the refugee welcome movement in the UK"".  ""With 200,000 people signed up to offer their homes under the Homes for Ukraine scheme, and hundreds of thousands more offering support, we are in a position to help more refugees than ever before,"" she said. ""We must make sure that there are fair and rigorous systems in place to support the refugees and sponsors as they embark on this programme.""  The Independent has a proud history of campaigning for the rights of the most vulnerable, and we first ran our Refugees Welcome campaign during the war in Syria in 2015. Now, as we renew our campaign and launch this petition in the wake of the unfolding Ukrainian crisis, we are calling on the government to go further and faster to ensure help is delivered. To find out more about our Refugees Welcome campaign, click here.","Broadsheet",0,"2022-04",1,"Policy"
2357,"urc_theindependent_raw2.docx","The Independent","12/1/2023","276 words","Katrine Bussey","Scottish Government to end contract for cruise ship used to house Ukrainians","Ukrainian refugees currently living in a cruise ship are to be moved off the boat and into “longer term accommodation”, the Scottish Government has said. It confirmed that the contract to use the MS Ambition, which is currently docked near Glasgow , would come to an end on March 31 this year. Neil Gray, the minister with special responsibility for refugees from Ukraine, said use of the vessel – currently home to about 1,170 Ukrainians, including 420 children – was always intended to be a temporary measure. He added that the Scottish Government would now look to make “full use” of both existing and new volunteer hosts to provide somewhere to stay for the refugees. The announcement that its use is being ended comes after ministers last month extended the contract for another ship being used to house refugees, the MS Victoria which is docked outside Edinburgh , for a further five months. Mr Gray said: “The MS Ambition was a temporary measure to ensure Scotland could respond to the humanitarian crisis facing people in Ukraine and provide an immediate place of safety for displaced people. “Our focus now is to secure sustainable longer term accommodation for the Ukrainians currently on MS Ambition and in other welcome accommodation to ensure they have the support they need to build a home in Scotland for as long as they need it. “This includes making full use of existing and new volunteer hosts. I’m extremely grateful to people who are already hosting, as well as those who have already put their details forward and are still waiting to be matched. “And I encourage anyone considering becoming a host to come forward and provide a warm welcome.”","Broadsheet",0,"2023-01",1,"Policy"
2344,"urc_theindependent_raw2.docx","The Independent","28/2/2022","983 words","LAMIAT SABIN","PM vows to be generous with fleeing Ukrainians","Boris Johnson vowed that the UK will be ""very generous"" with Ukrainian refugees coming to Britain - but stopped short of scrapping visa requirements for all those fleeing the war. In a speech to yesterday service at a Ukrainian cathedral in London, the prime minister said that the UK ""cannot shut our eyes"" to the Russian invasion of Ukraine, which he said resulted in ""the darkest times in modern memory"" for Ukrainians. At the Ukrainian Cathedral of the Holy Family, in Mayfair, Mr Johnson said the UK has a system that grants people permission to enter for the longer-term when they are in fear of persecution, to reunite with family or ""other purposes"". But this means that, under current rules, Ukrainian refugees fleeing the invasion who do not have immediate family connections to the UK will be denied entry. The European Union has agreed to host Ukrainian refugees for three years without asking them to apply for asylum, and regardless of whether they have a family connection in any of the 27 member states. Speaking on the BBC's Sunday Morning programme, foreign secretary Liz Truss said the UK was ""urgently looking"" at what the government can do to ""facilitate"" the arrival of people fleeing war. About 370,000 people have fled Ukraine since Vladimir Putin commanded the invasion, the United Nations estimates. Mr Johnson confirmed that, in response to the worry of Ukrainians in the UK about their families in Ukraine, any person settled in the UK will be able to bring their Ukrainian immediate family members to join them. His comments came afterThe Independentlaunched itsRefugees Welcomecampaign, calling on the government to set up a resettlement scheme to grant sanctuary in the UK to Ukrainians fleeing thebloody conflict. The prime minister's announcement was welcomed by the shadow home secretary, Yvette Cooper. But she said it ""should have happened days ago as too many desperate family members have been struggling and delays have been deeply damaging"". She added: ""We hope this announcement includes wider family as well as just the closest relatives - and it is vital that we see those details as soon as possible. ""Now, the government should also work with European countries on a wider sanctuary arrangement so the UK can also do its bit alongside others to help Ukraine."" Scotland's first minister called on the UK government to scrap visa requirements for Ukrainian citizens fleeing the conflict with immediate effect. In a tweet yesterday, Nicola Sturgeon said the Home Office must give entry now on humanitarian grounds ""to any Ukrainian seeking refuge in the UK"", and to ""sort paperwork later"". She described the UK immigration system as ""inhumane"" and ""indefensible"". In his cathedral speech, Mr Johnson also announced that the government will make £40m more available in humanitarian aid for Ukraine. Downing Street said the funding will help aid agencies respond to the deteriorating humanitarian situation, creating access to basic necessities and medical supplies such as medicines, syringes, dressings and wound care packs. Mr Johnson said: ""In the last days the world has witnessed awe-inspiring displays of bravery and heroism from the Ukrainian people in response to those who seek to obliterate their freedom by force. ""The UK will not turn our backs in Ukraine's hour of need. We are providing all the economic and military support we can to help those Ukrainians risking everything to protect their country."" The PM went on to describe Ukraine as the UK's ""neighbour"" and said that this was partly because Ukrainians have made ""immeasurable contribution to British society"". Mr Johnson said: ""We are neighbours in the words of the gospel. We are neighbours to Ukraine because Ukrainians are literally our neighbours. ""Hundreds of thousands have come to live and work in this country over the decades, making an immeasurable contribution to British society and that is the reason why we are neighbours. That's one reason."" He then went on to refer to the story of the Good Samaritan in the Bible. Mr Johnson said: ""And then we are neighbours because we share Ukrainian ideals of freedom and democracy and independence. ""We must not and cannot allow those ideals to be trampled on and crushed on our European continent and we will not - and that is the second reason why we are your neighbours. ""There is a more fundamental point and this is the point that Jesus was actually getting at in that parable of the Good Samaritan, which is that, even if we did not feel those emotional ties as we do, even if we did not have that political bond, the geo-strategic bond between us, it would still be right to help Ukraine in any way that we can."" Also yesterday, the foreign secretary, Liz Truss, said ministers were ""urgently"" examining the current visa rules for Ukrainians fleeing war. When Ms Truss was told that anyone who has no connection to the UK cannot get in, and asked if that will be changed, Ms Truss said: ""We are looking urgently at what we can do. ""We're working with European partners about how we support refugees who are leaving Ukraine. So, yes, is the answer."" Her Labour counterpart David Lammy described the current visa restrictions for Ukrainians seeking sanctuary in the UK as ""totally unacceptable"" and ""bureaucratic"". Labour leader Keir Starmer has also called on ministers to take a ""humanitarian approach"" to provide ""sanctuary for those who are fleeing from Russian aggression, fleeing from this invasion, fleeing for their lives"". While Tory grandee Sir Roger Gale has tweeted: ""We have to offer a safe haven for refugees from Soviet oppression as we have done in the past. ""We must do this with the minimum of bureaucracy and the maximum of compassion. Time to roll out the welcome mat."" The Independent's Refugees Welcome campaign is calling for the UK government to set up a resettlement scheme to give Ukrainians fleeing the invasion sanctuary in Britain","Broadsheet",0,"2022-02",0,"Policy"
